,buying__high,buying__low,buying__med,buying__vhigh,maint__high,maint__low,maint__med,maint__vhigh,doors__2,doors__3,doors__4,doors__5more,persons__2,persons__4,persons__more,lug_boot__big,lug_boot__med,lug_boot__small,safety__high,safety__low,safety__med,acceptance
669,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,unacc
670,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,unacc
671,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,acc
672,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,unacc
673,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,acc
674,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,acc
675,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,unacc
676,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,unacc
677,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,unacc
678,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,unacc
679,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,unacc
680,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,unacc
681,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,unacc
682,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,unacc
683,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,unacc
684,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,unacc
685,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,unacc
686,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,acc
687,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,unacc
688,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,unacc
689,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,acc
690,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,unacc
691,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,acc
692,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,acc
693,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,unacc
694,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,unacc
695,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,acc
696,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,unacc
697,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,acc
698,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,acc
699,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,unacc
700,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,acc
701,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,acc
702,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,unacc
703,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,unacc
704,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,unacc
705,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,unacc
706,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,unacc
707,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,unacc
708,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,unacc
709,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,unacc
710,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,unacc
711,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,unacc
712,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,unacc
713,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,acc
714,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,unacc
715,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,acc
716,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,acc
717,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,unacc
718,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,acc
719,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,acc
720,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,unacc
721,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,unacc
722,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,acc
723,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,unacc
